product_id,category,basket_id,box_number,box_name,company,price,utilization,box_type,is_electronics_rule,is_electronics_pred,is_electronics_final
1972,Shoes,4634,2,XXL,Surat,96.48,0.8412178629536733,Regular,0,0,0
3436,Shoes,4634,3,L,Surat,68.98,0.8381692225935484,Regular,0,0,0
2917,Appliance,4635,1,M,Yurtici,29.45,0.7237070565448028,Electronics,1,0,1
5589,Appliance,4635,2,L,Yurtici,73.91,0.7176951658021429,Electronics,1,0,1
2753,Laptop,4635,3,L,Yurtici,73.91,0.71741636735,Regular,1,0,1
5377,Phone,4636,1,XS,Yurtici,15.49,0.5016839907951389,Electronics,1,0,1
7282,Phone,4636,1,XS,Yurtici,15.49,0.5016839907951389,Electronics,1,0,1
8712,Phone,4636,1,XS,Yurtici,15.49,0.5016839907951389,Electronics,1,0,1
3604,Phone,4637,1,Micro,Yurtici,12.06,0.5909421890293333,Electronics,1,1,1
3304,Cosmetics,4637,2,XXL,Yurtici,99.51,0.8125394629900737,Regular,0,0,0
3401,Home Decor,4637,2,XXL,Yurtici,99.51,0.8125394629900737,Regular,0,0,0
5600,Textile,4637,3,L,Yurtici,73.91,0.7241392565138095,Regular,0,0,0
6652,Shoes,4637,4,Horizantol M,Yurtici,53.56,0.5720313527623752,Regular,0,0,0
9496,Phone,4638,1,Cardboard Shipping Box No.1,PTT,14.0,0.5612035809653333,Electronics,1,1,1
3944,Toy,4638,2,XXL,Yurtici,99.51,0.8410300065830209,Regular,0,0,0
7699,Textile,4638,3,Cardboard Shipping Box No.5,PTT,72.0,0.7334282942800001,Regular,0,0,0
3862,Cosmetics,4639,1,Cardboard Shipping Box No.4,PTT,51.0,0.8683488175759412,Regular,0,0,0
8734,Textile,4639,1,Cardboard Shipping Box No.4,PTT,51.0,0.8683488175759412,Regular,0,0,0
1166,Shoes,4640,1,Turpex Cardboard Box No.5,PTT,0.0,0.7438139845536333,Regular,0,0,0
3431,Shoes,4640,1,Turpex Cardboard Box No.5,PTT,0.0,0.7438139845536333,Regular,0,0,0
5132,Toy,4640,2,Cardboard Shipping Box No.4,PTT,51.0,0.6874474938062355,Regular,0,0,0
9294,Food Jar,4640,3,Cardboard Shipping Box No.5,PTT,72.0,0.8161768328746668,Regular,0,1,1
1017,Phone,4641,1,Cardboard Shipping Box No.1,PTT,14.0,0.4460131816959999,Electronics,1,0,1
2893,Textile,4641,2,Cardboard Shipping Box No.1,PTT,14.0,0.49822265457,Regular,0,1,1
6006,Laptop,4641,3,Turpex Cardboard Box No.3,PTT,0.0,0.8732425185606061,Regular,1,0,1
9784,Textile,4642,1,L,Yurtici,73.91,0.8864478962087301,Regular,0,0,0
3267,Appliance,4643,1,XXL,Surat,96.48,0.8230784725260042,Electronics,1,0,1
1570,Laptop,4644,1,Fruit,Surat,40.82,0.9049157376094408,Regular,1,1,1
8013,Phone,4645,1,Packaging & Labeling Nylon,PTT,6.0,0.70081363069375,Electronics,1,1,1
3693,Book,4645,2,Cardboard Shipping Box No.5,PTT,72.0,0.7683492854478,Regular,0,0,0
7439,Textile,4645,3,Turpex Cardboard Box No.3,PTT,0.0,0.8378347126058824,Regular,0,0,0
2355,Phone,4646,1,Micro,Yurtici,12.06,0.4477019595128888,Electronics,1,0,1
3068,Appliance,4646,2,XLM,Yurtici,97.2,0.8532059498072916,Electronics,1,1,1
4829,Home Decor,4646,3,Horizantol L,Yurtici,81.06,0.7119891689625,Regular,0,0,0
6829,Shoes,4646,4,Horizantol M,Yurtici,53.56,0.8650254558814815,Regular,0,0,0
8575,Toy,4646,5,M,Yurtici,29.45,0.6850155980880287,Regular,0,0,0
1022,Textile,4647,1,XS,Yurtici,15.49,0.5422753202854167,Regular,0,0,0
4329,Shoes,4647,2,M,Yurtici,29.45,0.7192638373218639,Regular,0,0,0
5261,Laptop,4647,3,Fresh,Yurtici,22.11,0.8423117347615384,Regular,1,0,1
3425,Shoes,4648,1,Cardboard Shipping Box No.3,PTT,26.0,0.8831092357324414,Regular,0,1,1
4387,Shoes,4648,2,Fruit,Surat,40.82,0.8112679665391304,Regular,0,0,0
7234,Shoes,4648,3,Turpex Cardboard Box No.3,PTT,0.0,0.8373680468588237,Regular,0,0,0
6244,Appliance,4649,1,Horizantol M,Yurtici,53.56,0.6616609375984126,Electronics,1,1,1
5724,Cosmetics,4649,2,XS,Yurtici,15.49,0.3296877341583332,Regular,0,0,0
4862,Shoes,4650,1,Turpex Cardboard Box No.5,PTT,0.0,0.773862111397059,Regular,0,0,0
9266,Home Decor,4650,2,Cardboard Shipping Box No.5,PTT,72.0,0.6670924228066666,Regular,0,0,0
6574,Appliance,4651,1,Horizantol M,Yurtici,53.56,0.6342256755379189,Electronics,1,1,1
5017,Laptop,4651,2,Horizantol M,Yurtici,53.56,0.7963103946666669,Regular,1,0,1
9376,Food Jar,4651,3,XS,Yurtici,15.49,0.7241406184687501,Regular,0,0,0
2085,Phone,4652,1,Cardboard Shipping Box No.1,PTT,14.0,0.2400299999999999,Electronics,1,1,1
1028,Food Jar,4652,2,Cardboard Shipping Box No.1,PTT,14.0,0.84622742334,Regular,0,0,0
4325,Book,4652,3,Packaging & Labeling Nylon,PTT,6.0,0.6252896769,Regular,0,0,0
8144,Textile,4652,4,Turpex Cardboard Box No.3,PTT,0.0,0.8377228670962567,Regular,0,0,0
8184,Book,4652,5,Cardboard Shipping Box No.1,PTT,14.0,0.4391829729333332,Regular,0,1,1
2261,Book,4653,1,L,Yurtici,73.91,0.7851242763653572,Regular,0,0,0
4256,Food Jar,4653,1,L,Yurtici,73.91,0.7851242763653572,Regular,0,0,0
4864,Shoes,4653,1,L,Yurtici,73.91,0.7851242763653572,Regular,0,0,0
8341,Appliance,4654,1,XS,Yurtici,15.49,0.6138531569282986,Electronics,1,1,1
1285,Laptop,4654,2,Micro,Yurtici,12.06,0.8699953226311111,Regular,1,0,1
3717,Cosmetics,4655,1,Packaging & Labeling Nylon,PTT,6.0,0.907710129,Regular,0,0,0
4629,Cosmetics,4655,2,Gift Cardboard Box S,PTT,11.5,0.8421637444791669,Regular,0,1,1
5996,Phone,4656,1,Micro,Surat,20.66,0.7390005639333335,Electronics,1,1,1
4301,Shoes,4656,2,XXL,Surat,96.48,0.856249408800423,Regular,0,0,0
5109,Toy,4656,2,XXL,Surat,96.48,0.856249408800423,Regular,0,0,0
5857,Phone,4657,1,XS,Yurtici,15.49,0.5463368565715279,Electronics,1,0,1
7662,Phone,4657,1,XS,Yurtici,15.49,0.5463368565715279,Electronics,1,0,1
1035,Laptop,4657,2,Horizantol M,Yurtici,53.56,0.7754379241975308,Regular,1,0,1
8097,Book,4657,3,XXL,Yurtici,99.51,0.7646120775858386,Regular,0,0,0
8997,Textile,4657,3,XXL,Yurtici,99.51,0.7646120775858386,Regular,0,0,0
7240,Food Jar,4658,1,Turpex Cardboard Box No.3,PTT,0.0,0.8727618338965243,Regular,0,0,0
9320,Food Jar,4658,2,Cardboard Shipping Box No.3,PTT,26.0,0.8878346524715721,Regular,0,1,1
4977,Phone,4659,1,XS,Yurtici,15.49,0.6663408980718749,Electronics,1,1,1
1268,Laptop,4659,2,Horizantol L,Yurtici,81.06,0.7564006325235001,Regular,1,0,1
3351,Shoes,4659,3,XXL,Yurtici,99.51,0.7709913088893151,Regular,0,0,0
6024,Food Jar,4659,4,L,Yurtici,73.91,0.6677916193903574,Regular,0,0,0
6193,Food Jar,4659,5,L,Yurtici,73.91,0.7743941461126786,Regular,0,0,0
1748,Shoes,4660,1,XXL,Yurtici,99.51,0.8166184574369125,Regular,0,0,0
3089,Toy,4660,2,Cardboard Shipping Box No.3,PTT,26.0,0.8709058544899665,Regular,0,0,0
8539,Food Jar,4660,3,L,Yurtici,73.91,0.75967192016,Regular,0,0,0
9170,Textile,4661,1,L,Yurtici,73.91,0.6768639344626983,Regular,0,0,0
4088,Textile,4662,1,M,Yurtici,29.45,0.7846772415999999,Regular,0,0,0
6269,Cosmetics,4662,2,Horizantol L,Yurtici,81.06,0.8887263234963334,Regular,0,0,0
7698,Food Jar,4662,2,Horizantol L,Yurtici,81.06,0.8887263234963334,Regular,0,0,0
9187,Toy,4662,2,Horizantol L,Yurtici,81.06,0.8887263234963334,Regular,0,0,0
1037,Book,4663,1,XS,Yurtici,15.49,0.7500154367326389,Regular,0,0,0
5669,Food Jar,4663,2,L,Yurtici,73.91,0.7231478489184524,Regular,0,0,0
8483,Food Jar,4663,2,L,Yurtici,73.91,0.7231478489184524,Regular,0,0,0
9822,Toy,4663,3,XS,Yurtici,15.49,0.8578801276499999,Regular,0,1,1
3552,Appliance,4664,1,L,Yurtici,73.91,0.8035725471185715,Electronics,1,0,1
3825,Phone,4664,1,L,Yurtici,73.91,0.8035725471185715,Electronics,1,0,1
8002,Phone,4664,1,L,Yurtici,73.91,0.8035725471185715,Electronics,1,0,1
7458,Book,4664,2,Micro,Yurtici,12.06,0.290264640128,Regular,0,1,1
9406,Phone,4665,1,Micro,Yurtici,12.06,0.3525688888888889,Electronics,1,0,1
9032,Cosmetics,4665,2,Fresh,Yurtici,22.11,0.8112112880076922,Regular,0,0,0
9734,Home Decor,4665,3,Horizantol L,Yurtici,81.06,0.7228803929045833,Regular,0,0,0
1211,Appliance,4666,1,XXL,Yurtici,99.51,0.8013865986039443,Electronics,1,0,1
1418,Toy,4666,2,Fresh,Yurtici,22.11,0.874957366725,Regular,0,0,0
1669,Toy,4666,3,L,Yurtici,73.91,0.6999587185484129,Regular,0,0,0
5802,Book,4666,4,S,Yurtici,16.52,0.8591840881033846,Regular,0,1,1
9701,Cosmetics,4666,5,Micro,Yurtici,12.06,0.4342607289854814,Regular,0,1,1
6334,Textile,4668,1,Horizantol L,Yurtici,81.06,0.7853364549369445,Regular,0,0,0
9603,Laptop,4668,2,Fresh,Yurtici,22.11,0.8003868648602565,Regular,1,0,1
1126,Food Jar,4669,1,Cardboard Shipping Box No.4,PTT,51.0,0.7457102048550001,Regular,0,0,0
5053,Book,4669,2,Packaging & Labeling Nylon,PTT,6.0,0.558638861271875,Regular,0,1,1
5318,Cosmetics,4669,3,Turpex Cardboard Box No.5,PTT,0.0,0.8274463582480536,Regular,0,1,1
1044,Laptop,4670,1,L,Yurtici,73.91,0.7006563916633334,Regular,1,0,1
3913,Shoes,4670,1,L,Yurtici,73.91,0.7006563916633334,Regular,0,0,0
6157,Book,4671,1,Fresh,Yurtici,22.11,0.7863341350756411,Regular,0,0,0
9717,Book,4671,2,Large Roll Package,Yurtici,22.11,0.5306380727860961,Regular,0,0,0
2457,Textile,4672,1,Horizantol L,Yurtici,81.06,0.9088910075768196,Regular,0,0,0
7075,Food Jar,4672,1,Horizantol L,Yurtici,81.06,0.9088910075768196,Regular,0,0,0
7402,Textile,4672,2,XS,Yurtici,15.49,0.4578689840906249,Regular,0,0,0
7818,Phone,4673,1,Packaging & Labeling Nylon,PTT,6.0,0.8458093943979169,Electronics,1,0,1
9992,Toy,4673,2,Turpex Cardboard Box No.5,PTT,0.0,0.817022979488538,Regular,0,0,0
1122,Cosmetics,4675,1,XS,Surat,33.29,0.5065940483298078,Regular,0,1,1
1826,Cosmetics,4675,2,Micro,Surat,20.66,0.4015387181104762,Regular,0,0,0
5527,Textile,4675,3,XXL,Surat,96.48,0.6093142869634249,Regular,0,0,0
8836,Textile,4675,4,XXL,Surat,96.48,0.8142097474151164,Regular,0,0,0
9006,Shoes,4675,5,Fruit,Surat,40.82,0.8412478058236025,Regular,0,0,0
9141,Appliance,4676,1,L,Yurtici,73.91,0.8308168582174605,Electronics,1,0,1
1262,Shoes,4676,2,M,Yurtici,29.45,0.845814534769319,Regular,0,0,0
3438,Toy,4676,2,M,Yurtici,29.45,0.845814534769319,Regular,0,0,0
9469,Textile,4676,3,XS,Yurtici,15.49,0.6570565755798612,Regular,0,0,0
9804,Shoes,4676,4,Fresh,Yurtici,22.11,0.8691492429723077,Regular,0,0,0
1051,Textile,4677,1,Horizantol M,Yurtici,53.56,0.7731578096471488,Regular,0,0,0
1174,Shoes,4677,1,Horizantol M,Yurtici,53.56,0.7731578096471488,Regular,0,0,0
2068,Cosmetics,4678,1,Micro,Yurtici,12.06,0.483466683648,Regular,0,1,1
2196,Shoes,4678,2,XXL,Yurtici,99.51,0.8002853682674771,Regular,0,0,0
3411,Book,4679,1,S,Yurtici,16.52,0.8168119505738461,Regular,0,0,0
5571,Laptop,4679,1,S,Yurtici,16.52,0.8168119505738461,Regular,1,0,1
5870,Cosmetics,4679,2,XS,Yurtici,15.49,0.2689327086796875,Regular,0,1,1
7346,Textile,4679,3,XS,Yurtici,15.49,0.6841305963020832,Regular,0,0,0
7633,Phone,4680,1,S,Surat,54.82,0.7276622397132616,Electronics,1,1,1
4944,Laptop,4681,1,Micro,Yurtici,12.06,0.5606211174666669,Regular,1,1,1
6219,Toy,4681,2,Horizantol L,Yurtici,81.06,0.6949318735551111,Regular,0,0,0
2301,Cosmetics,4682,1,Horizantol M,Yurtici,53.56,0.6720720605456789,Regular,0,1,1
4641,Book,4682,2,L,Yurtici,73.91,0.8931065849498413,Regular,0,0,0
6430,Textile,4682,2,L,Yurtici,73.91,0.8931065849498413,Regular,0,0,0
7838,Textile,4682,2,L,Yurtici,73.91,0.8931065849498413,Regular,0,0,0
1978,Laptop,4683,1,XL,Yurtici,91.65,0.8759380858310317,Regular,1,0,1
7440,Toy,4683,1,XL,Yurtici,91.65,0.8759380858310317,Regular,0,0,0
9400,Shoes,4683,2,M,Yurtici,29.45,0.680470308902222,Regular,0,0,0
2638,Phone,4685,1,Turpex Cardboard Box No.3,PTT,0.0,0.8256574676782531,Electronics,1,0,1
9114,Phone,4685,1,Turpex Cardboard Box No.3,PTT,0.0,0.8256574676782531,Electronics,1,0,1
6148,Toy,4685,2,Turpex Cardboard Box No.4,PTT,0.0,0.8987198198988973,Regular,0,0,0
1326,Phone,4686,1,XS,Yurtici,15.49,0.27576006265,Electronics,1,1,1
1095,Textile,4686,2,Horizantol M,Yurtici,53.56,0.5805435906285715,Regular,0,0,0
1105,Textile,4687,1,Cardboard Shipping Box No.3,PTT,26.0,0.8594057451989967,Regular,0,0,0
1316,Food Jar,4687,2,Micro,Surat,20.66,0.8824570585358731,Regular,0,1,1
5048,Textile,4688,1,XS,Yurtici,15.49,0.538734733828125,Regular,0,1,1
3270,Food Jar,4689,1,L,Yurtici,73.91,0.706579569825,Regular,0,1,1
3041,Phone,4691,1,NanoBox,Aras,24.22,0.7610865628307694,Electronics,1,1,1
4431,Toy,4691,2,XL,Surat,79.34,0.8298739839083423,Regular,0,0,0
6640,Shoes,4691,3,L,Surat,68.98,0.8167898588882619,Regular,0,0,0
1096,Food Jar,4692,1,Turpex Cardboard Box No.4,PTT,0.0,0.8072368232213543,Regular,0,0,0
1607,Textile,4692,2,Cardboard Shipping Box No.2,PTT,20.0,0.8471036698095238,Regular,0,0,0
3565,Food Jar,4693,1,L,Yurtici,73.91,0.8684094298333335,Regular,0,0,0
4535,Shoes,4693,2,L,Yurtici,73.91,0.6164453277112498,Regular,0,0,0
9159,Book,4694,1,Gift Cardboard Box S,PTT,11.5,0.8199669588148147,Regular,0,0,0
2297,Textile,4695,1,XXL,Surat,96.48,0.8240854314757928,Regular,0,0,0
2519,Shoes,4695,1,XXL,Surat,96.48,0.8240854314757928,Regular,0,0,0
3302,Food Jar,4695,2,Cardboard Shipping Box No.1,PTT,14.0,0.79692752049,Regular,0,1,1
7673,Phone,4696,1,S,Yurtici,16.52,0.8484161988461538,Electronics,1,1,1
3305,Shoes,4696,2,L,Yurtici,73.91,0.8000314756238095,Regular,0,0,0
8617,Cosmetics,4696,3,L,Yurtici,73.91,0.6317932510446428,Regular,0,0,0
2874,Laptop,4697,1,Horizantol M,Yurtici,53.56,0.7213598646971194,Regular,1,0,1
9026,Food Jar,4697,2,Horizantol M,Yurtici,53.56,0.6279399075837743,Regular,0,0,0
1099,Appliance,4698,1,L,Yurtici,73.91,0.670663104394762,Electronics,1,0,1
6466,Appliance,4698,1,L,Yurtici,73.91,0.670663104394762,Electronics,1,0,1
1901,Food Jar,4698,2,XS,Yurtici,15.49,0.2991607741125,Regular,0,1,1
2929,Toy,4698,3,XS,Yurtici,15.49,0.7855529974500002,Regular,0,1,1
9361,Phone,4699,1,Cardboard Shipping Box No.1,PTT,14.0,0.55485,Electronics,1,1,1
2776,Book,4699,2,Turpex Cardboard Box No.4,PTT,0.0,0.7948690735347221,Regular,0,0,0
6701,Textile,4699,2,Turpex Cardboard Box No.4,PTT,0.0,0.7948690735347221,Regular,0,0,0
8813,Cosmetics,4699,3,Cardboard Shipping Box No.1,PTT,14.0,0.5986048810000001,Regular,0,1,1
2350,Food Jar,4700,1,M,Surat,33.41,0.6864356257082305,Regular,0,0,0
4388,Toy,4700,2,XXL,Surat,96.48,0.8160497039147288,Regular,0,0,0
1678,Textile,4701,1,M,Yurtici,29.45,0.6780831125637277,Regular,0,0,0
6036,Textile,4701,2,Horizantol M,Yurtici,53.56,0.6831406423873015,Regular,0,0,0
6774,Laptop,4701,3,L,Yurtici,73.91,0.8609112583180952,Regular,1,0,1
7947,Food Jar,4701,3,L,Yurtici,73.91,0.8609112583180952,Regular,0,0,0
6660,Phone,4702,1,Micro,Yurtici,12.06,0.2044117184,Electronics,1,1,1
5953,Cosmetics,4702,2,XS,Yurtici,15.49,0.4197682216838541,Regular,0,0,0
9544,Shoes,4702,3,Horizantol M,Yurtici,53.56,0.6809399226419751,Regular,0,0,0
6555,Phone,4703,1,Cardboard Shipping Box No.3,PTT,26.0,0.8650803646714539,Electronics,1,1,1
6906,Phone,4703,1,Cardboard Shipping Box No.3,PTT,26.0,0.8650803646714539,Electronics,1,1,1
2468,Food Jar,4703,2,Turpex Cardboard Box No.5,PTT,0.0,0.8156798511055363,Regular,0,0,0
3250,Toy,4703,3,Turpex Cardboard Box No.5,PTT,0.0,0.7639381670493619,Regular,0,0,0
2512,Cosmetics,4704,1,Horizantol M,Yurtici,53.56,0.6908606059000588,Regular,0,1,1
4593,Laptop,4704,2,Horizantol L,Yurtici,81.06,0.7719202572071667,Regular,1,0,1
6717,Food Jar,4704,2,Horizantol L,Yurtici,81.06,0.7719202572071667,Regular,0,0,0
7443,Cosmetics,4704,3,XS,Yurtici,15.49,0.2794128016640625,Regular,0,1,1
7455,Phone,4705,1,NanoBox,Aras,24.22,0.7843911026953846,Electronics,1,1,1
1102,Home Decor,4705,2,XL,Surat,79.34,0.835512138007519,Regular,0,0,0
9030,Laptop,4705,3,Cardboard Shipping Box No.3,PTT,26.0,0.6981804423529414,Regular,1,1,1
7670,Textile,4706,1,XS,Yurtici,15.49,0.6571635408572918,Regular,0,0,0
7814,Food Jar,4706,2,Micro,Yurtici,12.06,0.834937613937778,Regular,0,1,1
8390,Book,4706,3,Horizantol M,Yurtici,53.56,0.7541201939814814,Regular,0,0,0
8984,Book,4706,4,Micro,Yurtici,12.06,0.7255150686222224,Regular,0,1,1
3665,Shoes,4707,1,L,Yurtici,73.91,0.7272002899060714,Regular,0,0,0
3786,Book,4707,2,Horizantol L,Yurtici,81.06,0.7037199123765834,Regular,0,0,0
4288,Home Decor,4707,2,Horizantol L,Yurtici,81.06,0.7037199123765834,Regular,0,0,0
4722,Toy,4707,2,Horizantol L,Yurtici,81.06,0.7037199123765834,Regular,0,0,0
5050,Textile,4707,3,XS,Yurtici,15.49,0.7276930104583333,Regular,0,0,0
4632,Shoes,4708,1,Turpex Cardboard Box No.5,PTT,0.0,0.7933063121380027,Regular,0,0,0
6403,Laptop,4708,2,Cardboard Shipping Box No.1,PTT,14.0,0.8079208321600003,Regular,1,0,1
4931,Appliance,4709,1,Turpex Cardboard Box No.5,PTT,0.0,0.7857598152242647,Electronics,1,1,1
7945,Phone,4709,1,Turpex Cardboard Box No.5,PTT,0.0,0.7857598152242647,Electronics,1,1,1
3184,Cosmetics,4709,2,Cardboard Shipping Box No.5,PTT,72.0,0.7737014393910001,Regular,0,0,0
8424,Toy,4709,3,Cardboard Shipping Box No.5,PTT,72.0,0.6436221660266668,Regular,0,0,0
7395,Appliance,4710,1,XXL,Yurtici,99.51,0.8126119957317552,Electronics,1,0,1
1106,Cosmetics,4710,2,M,Yurtici,29.45,0.7598811392200718,Regular,0,0,0
5690,Cosmetics,4710,3,S,Yurtici,16.52,0.8743613709692308,Regular,0,1,1
8852,Food Jar,4710,4,Fresh,Yurtici,22.11,0.7971350738908335,Regular,0,0,0
9960,Textile,4710,5,XS,Yurtici,15.49,0.7684585866916668,Regular,0,0,0
3531,Toy,4711,1,XLM,Yurtici,97.2,0.8527731238812499,Regular,0,0,0
5664,Textile,4711,2,Fresh,Yurtici,22.11,0.7873048665346154,Regular,0,0,0
7882,Toy,4711,3,XS,Yurtici,15.49,0.5916047369661458,Regular,0,1,1
5220,Home Decor,4712,1,Horizantol M,Yurtici,53.56,0.6474869395555556,Regular,0,0,0
8329,Cosmetics,4712,2,XS,Yurtici,15.49,0.5094477433125,Regular,0,0,0
5236,Home Decor,4713,1,M,Yurtici,29.45,0.7026864542547192,Regular,0,0,0
6026,Shoes,4713,2,Horizantol M,Yurtici,53.56,0.61873481835097,Regular,0,0,0
4022,Appliance,4714,1,L,Surat,68.98,0.8961624569032258,Electronics,1,1,1
1114,Shoes,4714,2,XL,Yurtici,91.65,0.8894216216700002,Regular,0,0,0
6288,Shoes,4714,2,XL,Yurtici,91.65,0.8894216216700002,Regular,0,0,0
3406,Food Jar,4715,1,M,Surat,33.41,0.847722491002469,Regular,0,0,0
3835,Cosmetics,4715,2,M,Surat,33.41,0.7153076609896433,Regular,0,0,0
7367,Shoes,4715,3,XXL,Surat,96.48,0.8957801795682874,Regular,0,1,1
1363,Shoes,4716,1,L,Yurtici,73.91,0.6693439976507142,Regular,0,0,0
3078,Book,4716,2,XS,Yurtici,15.49,0.5723487511323786,Regular,0,0,0
6680,Textile,4716,2,XS,Yurtici,15.49,0.5723487511323786,Regular,0,0,0
6890,Shoes,4717,1,XS,Yurtici,15.49,0.5984881672148438,Regular,0,0,0
2678,Phone,4718,1,XS,Yurtici,15.49,0.9056089818125004,Electronics,1,1,1
1539,Book,4718,2,Fruit,Surat,40.82,0.8993596729565216,Regular,0,0,0
8607,Phone,4719,1,Micro,Yurtici,12.06,0.761862256256,Electronics,1,0,1
1258,Textile,4719,2,XS,Yurtici,15.49,0.3095346173062501,Regular,0,0,0
3730,Shoes,4719,3,L,Yurtici,73.91,0.801949333297778,Regular,0,0,0
7096,Phone,4720,1,XS,Yurtici,15.49,0.7506956636666668,Electronics,1,0,1
1882,Laptop,4720,2,Micro,Yurtici,12.06,0.5379697591851853,Regular,1,1,1
4787,Phone,4721,1,Turpex Cardboard Box No.3,PTT,0.0,0.8744807219393939,Electronics,1,0,1
1222,Book,4721,2,S,Surat,54.82,0.7219123823931624,Regular,0,1,1
1260,Toy,4721,3,MegaBox,Aras,127.15,0.7855210489505918,Regular,0,0,0
3533,Appliance,4722,1,XXL,Yurtici,99.51,0.8827767670556302,Electronics,1,1,1
1463,Cosmetics,4722,2,XS,Yurtici,15.49,0.4686516626944445,Regular,0,0,0
7431,Food Jar,4722,3,Horizantol M,Yurtici,53.56,0.8585659007365078,Regular,0,0,0
8989,Textile,4722,4,Horizantol L,Yurtici,81.06,0.72457135922875,Regular,0,0,0
5240,Laptop,4723,1,XL,Surat,79.34,0.7318339448999434,Regular,1,1,1
8882,Shoes,4723,1,XL,Surat,79.34,0.7318339448999434,Regular,0,1,1
1263,Food Jar,4724,1,Horizantol M,Yurtici,53.56,0.565115808968842,Regular,0,0,0
3672,Cosmetics,4724,2,L,Yurtici,73.91,0.8184781965857143,Regular,0,0,0
6073,Toy,4724,2,L,Yurtici,73.91,0.8184781965857143,Regular,0,0,0
8183,Textile,4724,3,M,Yurtici,29.45,0.8266822354477897,Regular,0,0,0
8647,Phone,4725,1,Packaging & Labeling Nylon,PTT,6.0,0.8402281544576391,Electronics,1,1,1
4996,Textile,4725,2,NanoBox,Aras,24.22,0.817941698193846,Regular,0,1,1
5296,Shoes,4725,3,XS,Surat,33.29,0.8937464905384616,Regular,0,0,0
8526,Shoes,4726,1,M,Yurtici,29.45,0.8686493580845878,Regular,0,0,0
1155,Phone,4727,1,S,Yurtici,16.52,0.8597415122000001,Electronics,1,1,1
5394,Phone,4727,1,S,Yurtici,16.52,0.8597415122000001,Electronics,1,1,1
4443,Shoes,4727,2,XXL,Yurtici,99.51,0.8393018958384918,Regular,0,0,0
6636,Shoes,4727,2,XXL,Yurtici,99.51,0.8393018958384918,Regular,0,0,0
6207,Phone,4728,1,XS,Yurtici,15.49,0.3644791386924478,Electronics,1,1,1
1911,Textile,4728,2,XS,Yurtici,15.49,0.7959102055755207,Regular,0,1,1
2097,Appliance,4729,1,Horizontal L,Surat,85.68,0.8217377357879238,Electronics,1,1,1
9484,Appliance,4729,2,XXL,Surat,96.48,0.8982615149034355,Electronics,1,1,1
3982,Shoes,4729,3,Horizontal L,Surat,85.68,0.6180394081581143,Regular,0,0,0
6086,Textile,4729,4,XL,Surat,79.34,0.9082621861403508,Regular,0,0,0
6162,Textile,4729,5,S,Surat,54.82,0.7621568558709678,Regular,0,0,0
1192,Cosmetics,4730,1,Horizantol M,Yurtici,53.56,0.5854946435708408,Regular,0,0,0
3834,Textile,4730,2,L,Yurtici,73.91,0.7500625809375,Regular,0,0,0
6684,Laptop,4730,3,XS,Yurtici,15.49,0.3475033556166668,Regular,1,0,1
9380,Book,4730,4,XS,Yurtici,15.49,0.6483694875854166,Regular,0,0,0
3983,Shoes,4731,1,XXL,Surat,96.48,0.81221365487315,Regular,0,0,0
6691,Food Jar,4731,2,Micro,Surat,20.66,0.756093093983492,Regular,0,1,1
7373,Shoes,4731,3,XXL,Surat,96.48,0.6440347763841437,Regular,0,1,1
2146,Appliance,4732,1,Horizantol M,Yurtici,53.56,0.6686524172384773,Electronics,1,0,1
4976,Phone,4732,1,Horizantol M,Yurtici,53.56,0.6686524172384773,Electronics,1,0,1
6558,Textile,4732,2,L,Yurtici,73.91,0.6969888544794643,Regular,0,0,0
4482,Appliance,4734,1,Turpex Cardboard Box No.5,PTT,0.0,0.784050249405277,Electronics,1,1,1
7197,Phone,4734,1,Turpex Cardboard Box No.5,PTT,0.0,0.784050249405277,Electronics,1,1,1
6665,Textile,4734,2,Cardboard Shipping Box No.5,PTT,72.0,0.6091482732144,Regular,0,0,0
7326,Food Jar,4734,2,Cardboard Shipping Box No.5,PTT,72.0,0.6091482732144,Regular,0,0,0
8810,Phone,4735,1,XS,Yurtici,15.49,0.8216839193500001,Electronics,1,1,1
5644,Food Jar,4735,2,Fresh,Yurtici,22.11,0.8457318525705129,Regular,0,0,0
6784,Book,4735,3,XS,Yurtici,15.49,0.4572647258145832,Regular,0,0,0
8495,Shoes,4735,4,Horizantol L,Yurtici,81.06,0.7332309465434026,Regular,0,0,0
6336,Food Jar,4736,1,L,Surat,68.98,0.8853281841881722,Regular,0,0,0
8979,Shoes,4736,2,L,Yurtici,73.91,0.8120685013583333,Regular,0,0,0
1175,Cosmetics,4737,1,XS,Yurtici,15.49,0.7288420719175347,Regular,0,0,0
3481,Textile,4737,1,XS,Yurtici,15.49,0.7288420719175347,Regular,0,0,0
5938,Food Jar,4737,2,Horizantol L,Yurtici,81.06,0.6686700967701249,Regular,0,0,0
9591,Textile,4737,2,Horizantol L,Yurtici,81.06,0.6686700967701249,Regular,0,0,0
9619,Home Decor,4737,3,Horizantol M,Yurtici,53.56,0.7683092051607289,Regular,0,0,0
7072,Laptop,4738,1,L,Yurtici,73.91,0.8487473182108333,Regular,1,0,1
7387,Appliance,4739,1,XXL,Surat,96.48,0.6870210500093024,Electronics,1,1,1
3265,Shoes,4739,2,XXL,Surat,96.48,0.7658918039756872,Regular,0,0,0
