basket_id,box_number,box_name,box_type,company,price,utilization,product_ids,categories
4243,1,Turpex Cardboard Box No.5,Electronics,PTT,0.0,0.7691110518916524,[9572],['Appliance']
4243,2,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.6925252391461736,[4000],['Toy']
4244,1,L,Electronics,Yurtici,73.91,0.9068142312250003,[2803],['Appliance']
4244,2,Fresh,Regular,Yurtici,22.11,0.7940862673476922,[655],['Laptop']
4244,3,S,Regular,Yurtici,16.52,0.897416898224,[6678],['Shoes']
4245,1,S,Regular,Yurtici,16.52,0.8765917726153846,[4730],['Food Jar']
4245,2,L,Regular,Yurtici,73.91,0.7858180589081747,"[6476, 6584]","['Laptop', 'Shoes']"
4245,3,Fresh,Regular,Yurtici,22.11,0.8571345608,[8017],['Food Jar']
4246,1,L,Regular,Yurtici,73.91,0.7347775851190477,[4609],['Shoes']
4246,2,L,Regular,Yurtici,73.91,0.6670412299526789,"[5444, 5737]","['Book', 'Laptop']"
4247,1,Micro,Regular,Yurtici,12.06,0.8549428539768889,[5662],['Cosmetics']
4247,2,Horizantol M,Regular,Yurtici,53.56,0.6917556139562023,[9163],['Food Jar']
4248,1,Fresh,Electronics,Yurtici,22.11,0.8660017854496155,"[961, 2384]",['Phone']
4248,2,Micro,Regular,Yurtici,12.06,0.8677118703407406,[2167],['Textile']
4248,3,L,Regular,Yurtici,73.91,0.7013890342166669,[8423],['Food Jar']
4249,1,Horizantol M,Electronics,Yurtici,53.56,0.6890277854919753,[745],['Appliance']
4249,2,Horizantol L,Regular,Yurtici,81.06,0.8323000543769583,"[661, 4378, 5692]","['Book', 'Shoes', 'Home Decor']"
4250,1,L,Regular,Yurtici,73.91,0.7040965833000001,[9763],['Laptop']
4251,1,Cardboard Shipping Box No.3,Electronics,PTT,26.0,0.8130200222939209,[662],['Phone']
4252,1,XXL,Regular,Surat,96.48,0.8548450223188689,"[6204, 9394]","['Shoes', 'Home Decor']"
4253,1,S,Regular,Surat,54.82,0.8576757292258066,[1029],['Food Jar']
4253,2,Micro,Regular,Surat,20.66,0.8825950861619049,[1526],['Book']
4253,3,M,Regular,Surat,33.41,0.6343259173847737,[2256],['Textile']
4253,4,XXL,Regular,Surat,96.48,0.8398792425126849,[9774],['Shoes']
4254,1,Gift Cardboard Box S,Electronics,PTT,11.5,0.7913491762968748,[4644],['Phone']
4254,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7431979004333368,[3663],['Shoes']
4255,1,XS,Electronics,Yurtici,15.49,0.4275877937624999,[1437],['Appliance']
4255,2,XS,Regular,Yurtici,15.49,0.7639553127375002,[4955],['Laptop']
4255,3,Micro,Regular,Yurtici,12.06,0.74544337952,[5029],['Book']
4255,4,XS,Regular,Yurtici,15.49,0.7200230877124999,[9434],['Cosmetics']
4256,1,XL,Regular,Yurtici,91.65,0.8717996039881478,[663],['Shoes']
4256,2,Horizantol M,Regular,Yurtici,53.56,0.7172369837408582,[3923],['Food Jar']
4257,1,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.4688831164266668,[4847],['Book']
4258,1,Horizantol M,Electronics,Yurtici,53.56,0.8654359313530865,[7061],['Appliance']
4258,2,XS,Regular,Yurtici,15.49,0.7139257922175348,[1975],['Shoes']
4258,3,Horizantol L,Regular,Yurtici,81.06,0.7430583228306668,[2633],['Toy']
4259,1,Micro,Electronics,Yurtici,12.06,0.673371763968,[4531],['Phone']
4259,2,XL,Regular,Yurtici,91.65,0.8837118528637831,"[1889, 6474]","['Laptop', 'Toy']"
4259,3,XS,Regular,Yurtici,15.49,0.5408704619427083,[9273],['Textile']
4260,1,Fresh,Electronics,Yurtici,22.11,0.7868717827300001,[7277],['Appliance']
4260,2,Fresh,Regular,Yurtici,22.11,0.8837776663820511,"[1057, 7336]","['Book', 'Shoes']"
4260,3,XS,Regular,Yurtici,15.49,0.28516442122222224,[9846],['Textile']
4261,1,Cardboard Shipping Box No.3,Electronics,PTT,26.0,0.9058476107513279,[9005],['Phone']
4261,2,Fruit,Regular,Surat,40.82,0.8838848908322983,[3467],['Cosmetics']
4261,3,Cardboard Shipping Box No.2,Regular,PTT,20.0,0.8870492288186813,[3692],['Laptop']
4261,4,L,Regular,Yurtici,73.91,0.7913064926057144,[7286],['Toy']
4262,1,XS,Electronics,Yurtici,15.49,0.8928202549395833,"[2704, 3579]",['Phone']
4262,2,Horizantol L,Regular,Yurtici,81.06,0.6541946630441251,[5727],['Textile']
4262,3,M,Regular,Yurtici,29.45,0.795497107566452,[7985],['Laptop']
4262,4,XS,Regular,Yurtici,15.49,0.757671907611111,[9490],['Textile']
4263,1,Horizantol M,Regular,Yurtici,53.56,0.7891795851851852,[1483],['Textile']
4263,2,M,Regular,Yurtici,29.45,0.7036128634931901,[8851],['Textile']
4264,1,XS,Regular,Surat,33.29,0.4818889493833332,[9412],['Book']
4264,2,XXL,Regular,Surat,96.48,0.8604897864087384,[9806],['Home Decor']
4265,1,S,Regular,Yurtici,16.52,0.8609357544576924,[9851],['Laptop']
4266,1,Horizantol L,Regular,Yurtici,81.06,0.8869471953214445,[1360],['Shoes']
4267,1,XL,Regular,Surat,79.34,0.8769825415041176,"[3906, 5349]","['Food Jar', 'Shoes']"
4268,1,XS,Regular,Yurtici,15.49,0.623076128075,[744],['Food Jar']
4268,2,Micro,Regular,Yurtici,12.06,0.8846851253333331,[1849],['Cosmetics']
4268,3,Horizantol M,Regular,Yurtici,53.56,0.6730384290088184,[4907],['Laptop']
4269,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.81612202812,[3734],['Phone']
4269,2,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.876961632747861,"[671, 2318]","['Cosmetics', 'Food Jar']"
4270,1,L,Electronics,Yurtici,73.91,0.8431346750940477,[9963],['Appliance']
4270,2,L,Regular,Yurtici,73.91,0.6423640272066666,[1253],['Shoes']
4270,3,Fresh,Regular,Yurtici,22.11,0.8305757990707692,[5128],['Cosmetics']
4270,4,Horizantol M,Regular,Yurtici,53.56,0.6084763280584362,[7042],['Food Jar']
4270,5,XXL,Regular,Yurtici,99.51,0.8535023597935959,[8014],['Shoes']
4271,1,Micro,Electronics,Yurtici,12.06,0.2709801528773333,[2258],['Phone']
4271,2,XXL,Regular,Yurtici,99.51,0.7500983742935907,[6866],['Textile']
4272,1,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.799081885032,"[5706, 6521]","['Laptop', 'Food Jar']"
4273,1,M,Electronics,Yurtici,29.45,0.6790834571664516,[8136],['Phone']
4273,2,Horizantol M,Regular,Yurtici,53.56,0.5954737935379188,[680],['Food Jar']
4273,3,Horizantol M,Regular,Yurtici,53.56,0.6765543424729572,[5178],['Textile']
4273,4,L,Regular,Yurtici,73.91,0.7926200848264285,[8700],['Food Jar']
4273,5,XXL,Regular,Yurtici,99.51,0.7583668078015127,[8822],['Textile']
4274,1,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.9040131914445335,[5288],['Textile']
4274,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7616859154715884,[7890],['Shoes']
4275,1,M,Electronics,Yurtici,29.45,0.860400647337061,[4360],['Phone']
4275,2,L,Regular,Yurtici,73.91,0.7945213741157143,[1968],['Textile']
4275,3,XS,Regular,Yurtici,15.49,0.8286018709515625,[9377],['Textile']
4276,1,Horizantol L,Regular,Yurtici,81.06,0.857296815803236,[4136],['Home Decor']
4276,2,Micro,Regular,Yurtici,12.06,0.7344809768800001,[8544],['Book']
4277,1,XS,Electronics,Yurtici,15.49,0.4515125558064236,[2027],['Phone']
4277,2,XS,Regular,Yurtici,15.49,0.7164777547812501,[4980],['Laptop']
4277,3,XS,Regular,Yurtici,15.49,0.3570744226145835,[6093],['Textile']
4277,4,M,Regular,Yurtici,29.45,0.8764929409046593,[9199],['Textile']
4278,1,XS,Electronics,Yurtici,15.49,0.7278282374645835,"[8033, 9384]","['Appliance', 'Phone']"
4278,2,Micro,Regular,Yurtici,12.06,0.7480418749605928,[6227],['Cosmetics']
4279,1,L,Regular,Yurtici,73.91,0.64524823236,[3261],['Food Jar']
4279,2,L,Regular,Yurtici,73.91,0.7518948864211904,[3762],['Shoes']
4279,3,Micro,Regular,Yurtici,12.06,0.906401122944,[6383],['Book']
4280,1,M,Regular,Surat,33.41,0.8673404531901232,"[4105, 9456]","['Laptop', 'Textile']"
4281,1,Horizantol M,Regular,Yurtici,53.56,0.5807960631252206,[2796],['Cosmetics']
4281,2,XS,Regular,Yurtici,15.49,0.3786356175000001,[2949],['Laptop']
4281,3,Horizantol M,Regular,Yurtici,53.56,0.6627666332280423,[8831],['Laptop']
4281,4,XS,Regular,Yurtici,15.49,0.5980283782341146,[9670],['Book']
4282,1,L,Regular,Yurtici,73.91,0.8728000230052382,[1137],['Textile']
4282,2,XS,Regular,Yurtici,15.49,0.7741306083427084,[2229],['Shoes']
4283,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.6200351418,[5823],['Phone']
4284,1,NanoBox,Regular,Aras,24.22,0.7302452848155769,[7973],['Book']
4285,1,Fresh,Regular,Yurtici,22.11,0.8886816934557694,[9183],['Food Jar']
4286,1,Micro,Electronics,Surat,20.66,0.9050693853085714,[2541],['Phone']
4286,2,S,Regular,Surat,54.82,0.8954401936339673,[958],['Book']
4286,3,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.22353410496000004,[6604],['Cosmetics']
4287,1,XS,Electronics,Yurtici,15.49,0.7325617853166665,[2150],['Phone']
4287,2,XLM,Regular,Yurtici,97.2,0.8625423423594121,"[1359, 5042, 8353]","['Cosmetics', 'Textile']"
4288,1,Horizantol M,Regular,Yurtici,53.56,0.8477826273168724,[1700],['Laptop']
4288,2,L,Regular,Yurtici,73.91,0.6868026208057144,[3972],['Food Jar']
4289,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.5505722483800001,"[2786, 3344]",['Phone']
4289,2,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.6544132169214001,[3928],['Cosmetics']
4289,3,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8063779738395869,[4074],['Toy']
4289,4,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.7315576695093331,[6042],['Laptop']
4290,1,Packaging & Labeling Nylon,Regular,PTT,6.0,0.7971506808246528,[693],['Food Jar']
4290,2,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.7878423262720001,[9079],['Cosmetics']
4291,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.695648200003125,[6541],['Phone']
4292,1,Cardboard Shipping Box No.4,Regular,PTT,51.0,0.8465645864117647,[1610],['Cosmetics']
4292,2,L,Regular,Yurtici,73.91,0.7130331722357142,[8723],['Shoes']
4293,1,M,Regular,Surat,33.41,0.8358834216296296,[700],['Food Jar']
4293,2,NanoBox,Regular,Aras,24.22,0.6138563078221154,[2785],['Laptop']
4294,1,XS,Electronics,Yurtici,15.49,0.3878381897152778,[2099],['Phone']
4294,2,Horizantol M,Regular,Yurtici,53.56,0.7804887136986773,[4075],['Shoes']
4294,3,XXL,Regular,Yurtici,99.51,0.7680078207308971,"[5480, 8589]","['Cosmetics', 'Toy']"
4295,1,XS,Electronics,Yurtici,15.49,0.6448367523,[2818],['Phone']
4295,2,XS,Regular,Yurtici,15.49,0.45754648446180546,"[2944, 4675]","['Laptop', 'Book']"
4296,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.62832,[8250],['Phone']
4296,2,NanoBox,Regular,Aras,24.22,0.7364908563692308,[8220],['Cosmetics']
4296,3,L,Regular,Yurtici,73.91,0.7927471009895836,[8665],['Food Jar']
4296,4,S,Regular,Yurtici,16.52,0.8632971332923077,[9181],['Textile']
4297,1,L,Regular,Yurtici,73.91,0.7231309115359523,"[3239, 9542]","['Textile', 'Toy']"
4298,1,XXL,Regular,Surat,96.48,0.7067584349155392,"[1367, 5818, 6068]","['Book', 'Cosmetics', 'Home Decor']"
4298,2,Fruit,Regular,Surat,40.82,0.8937787574857142,[8692],['Food Jar']
4299,1,Horizantol M,Electronics,Yurtici,53.56,0.7277283078074074,[4515],['Appliance']
4299,2,Micro,Regular,Yurtici,12.06,0.7644998268159999,[1843],['Book']
4300,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.6082897104,[9569],['Phone']
4300,2,S,Regular,Yurtici,16.52,0.8575515408849234,[6142],['Home Decor']
4300,3,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8466043922941175,[8864],['Textile']
4300,4,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.294352874496,[9382],['Cosmetics']
4301,1,XS,Electronics,Yurtici,15.49,0.738067451463368,[8790],['Phone']
4301,2,M,Regular,Yurtici,29.45,0.7540039621944086,[706],['Textile']
4301,3,S,Regular,Yurtici,16.52,0.8882980144615384,[840],['Book']
4301,4,Fresh,Regular,Yurtici,22.11,0.8576355031573719,[4051],['Food Jar']
4302,1,XS,Regular,Yurtici,15.49,0.676421583715625,[2230],['Textile']
4302,2,Micro,Regular,Yurtici,12.06,0.4583511506488889,[8745],['Book']
4303,1,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7620876760057308,"[2911, 8508]","['Cosmetics', 'Shoes']"
4304,1,Horizantol M,Electronics,Yurtici,53.56,0.7586576894320987,[6318],['Appliance']
4304,2,Horizantol L,Regular,Yurtici,81.06,0.7948061872348888,[3999],['Toy']
4304,3,S,Regular,Yurtici,16.52,0.9009431305538462,[4007],['Laptop']
4304,4,XXL,Regular,Yurtici,99.51,0.8817553308069351,[6038],['Toy']
4305,1,L,Regular,Yurtici,73.91,0.8304047209440478,[1486],['Textile']
4305,2,Horizantol M,Regular,Yurtici,53.56,0.7321678693650794,[1744],['Shoes']
4305,3,Micro,Regular,Yurtici,12.06,0.5953546247786666,[1935],['Cosmetics']
4305,4,M,Regular,Yurtici,29.45,0.8657984482244206,[8328],['Textile']
4306,1,Horizantol M,Electronics,Yurtici,53.56,0.7788747443004116,"[707, 1521]","['Appliance', 'Phone']"
4306,2,Micro,Regular,Yurtici,12.06,0.7192313009825186,[941],['Laptop']
4306,3,Horizantol M,Regular,Yurtici,53.56,0.7654148344506174,[1117],['Food Jar']
4306,4,L,Regular,Yurtici,73.91,0.7801438735535716,[2125],['Shoes']
4307,1,XS,Electronics,Yurtici,15.49,0.8438312155520836,[8889],['Phone']
4307,2,Micro,Regular,Yurtici,12.06,0.42980952339111117,[9832],['Book']
4307,3,L,Regular,Yurtici,73.91,0.723150394515238,[9886],['Textile']
4308,1,L,Electronics,Yurtici,73.91,0.6907437243631747,[5290],['Appliance']
4308,2,XS,Regular,Yurtici,15.49,0.3683283145791666,[3328],['Food Jar']
4308,3,L,Regular,Yurtici,73.91,0.6767037073312501,[5835],['Textile']
4308,4,M,Regular,Yurtici,29.45,0.7037196906116128,"[8187, 8594]",['Cosmetics']
4309,1,Horizontal L,Electronics,Surat,85.68,0.64634195328,[1129],['Appliance']
4309,2,XXL,Regular,Surat,96.48,0.8923865747852006,[3499],['Toy']
4309,3,M,Regular,Surat,33.41,0.6744751191308642,[3987],['Cosmetics']
4309,4,M,Regular,Surat,33.41,0.5917247598777778,[5798],['Laptop']
4309,5,XS,Regular,Surat,33.29,0.4676714560326924,[8090],['Cosmetics']
4310,1,XS,Electronics,Yurtici,15.49,0.7521600834979166,"[2936, 6767]",['Phone']
4310,2,XS,Regular,Yurtici,15.49,0.6366313140085937,"[6061, 7754]",['Book']
4311,1,XXL,Regular,Surat,96.48,0.7474182654763213,"[708, 4474, 9480]","['Laptop', 'Textile', 'Shoes']"
4312,1,Micro,Regular,Surat,20.66,0.6977080623314285,[779],['Food Jar']
4312,2,Macro,Regular,Surat,50.12,0.8400193708990162,[975],['Shoes']
4312,3,XXL,Regular,Surat,96.48,0.8085113797995244,[1490],['Toy']
4312,4,M,Regular,Surat,33.41,0.6740638294454732,"[4504, 5408]","['Cosmetics', 'Textile']"
4313,1,Micro,Electronics,Yurtici,12.06,0.4671943386097778,[6949],['Phone']
4313,2,L,Regular,Yurtici,73.91,0.7946698909364288,[9819],['Textile']
4314,1,XS,Regular,Yurtici,15.49,0.7463653170729169,[2570],['Book']
4314,2,Horizantol L,Regular,Yurtici,81.06,0.8332682518783332,[3453],['Home Decor']
4314,3,Horizantol M,Regular,Yurtici,53.56,0.7788007099703703,[8104],['Toy']
4315,1,Horizantol M,Electronics,Yurtici,53.56,0.7236106471706351,[711],['Appliance']
4315,2,M,Regular,Yurtici,29.45,0.6886743606547193,"[2024, 2876]","['Food Jar', 'Textile']"
4315,3,Horizantol M,Regular,Yurtici,53.56,0.6159390139089947,[2996],['Toy']
4316,1,XS,Electronics,Yurtici,15.49,0.706394718046875,[6996],['Phone']
4316,2,XS,Regular,Yurtici,15.49,0.6731501400944444,[5174],['Cosmetics']
4316,3,Horizantol L,Regular,Yurtici,81.06,0.6948195126150002,"[5686, 8177]","['Food Jar', 'Textile']"
4316,4,S,Regular,Yurtici,16.52,0.8510730081969229,[8906],['Textile']
4317,1,Cardboard Shipping Box No.4,Regular,PTT,51.0,0.89906694795,[4786],['Textile']
4318,1,XS,Electronics,Yurtici,15.49,0.6353074847482639,[4754],['Phone']
4318,2,XS,Regular,Yurtici,15.49,0.5321688145703125,[2357],['Book']
4319,1,XS,Electronics,Yurtici,15.49,0.8693815780493057,[2404],['Appliance']
4319,2,XS,Regular,Yurtici,15.49,0.6169538978718749,[712],['Cosmetics']
4319,3,Horizantol M,Regular,Yurtici,53.56,0.6690382706765433,[2271],['Book']
4320,1,S,Regular,Yurtici,16.52,0.897766476192,[940],['Cosmetics']
4320,2,Horizantol M,Regular,Yurtici,53.56,0.6041326184903881,"[2567, 4132]","['Textile', 'Food Jar']"
4320,3,Horizantol L,Regular,Yurtici,81.06,0.7061974972616667,[5287],['Home Decor']
4320,4,M,Regular,Yurtici,29.45,0.7415142029465234,[8006],['Toy']
4321,1,XXL,Electronics,Surat,96.48,0.8930146094993129,[1171],['Appliance']
4321,2,L,Regular,Yurtici,73.91,0.8637768517113095,[2767],['Shoes']
4321,3,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8709474470409984,[4834],['Food Jar']
4321,4,L,Regular,Surat,68.98,0.8200944520862008,[5058],['Textile']
4322,1,L,Electronics,Yurtici,73.91,0.8176775202019047,"[7751, 7979]","['Appliance', 'Phone']"
4322,2,M,Regular,Yurtici,29.45,0.7691584425978494,[2569],['Laptop']
4323,1,Gift Cardboard Box S,Regular,PTT,11.5,0.814581728125,[2315],['Cosmetics']
4323,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.824422497019608,[8430],['Cosmetics']
4324,1,XS,Regular,Yurtici,15.49,0.49500185494045146,[1940],['Textile']
4324,2,L,Regular,Yurtici,73.91,0.710368924185,[3176],['Textile']
4324,3,Horizantol L,Regular,Yurtici,81.06,0.7726406064445,"[3246, 3711]","['Food Jar', 'Shoes']"
4324,4,Horizantol M,Regular,Yurtici,53.56,0.565352271855144,[9830],['Textile']
4325,1,S,Regular,Yurtici,16.52,0.8658637005415386,[7933],['Food Jar']
4327,1,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8086991639595591,[1634],['Shoes']
4327,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8921591721160129,"[1897, 6964]","['Food Jar', 'Shoes']"
4327,3,Cardboard Shipping Box No.3,Regular,PTT,26.0,0.7232822475545939,[7076],['Textile']
4327,4,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.902409608311943,[8064],['Shoes']
4328,1,Horizantol M,Regular,Yurtici,53.56,0.5651046530705469,"[3537, 5027]","['Textile', 'Toy']"
4328,2,S,Regular,Yurtici,16.52,0.8564476697446154,[7127],['Laptop']
4329,1,XL,Regular,Yurtici,91.65,0.9000782522661374,[721],['Shoes']
4329,2,Fresh,Regular,Yurtici,22.11,0.7890412045384617,[4882],['Book']
4329,3,L,Regular,Yurtici,73.91,0.7140732489375397,"[5776, 5786]","['Shoes', 'Toy']"
4329,4,Horizantol M,Regular,Yurtici,53.56,0.7990936492559672,[9563],['Food Jar']
4330,1,Large Roll Package,Regular,Yurtici,22.11,0.5652724004430864,[2375],['Book']
4330,2,L,Regular,Yurtici,73.91,0.8658805919535717,"[5233, 8147]","['Book', 'Home Decor']"
4331,1,XXL,Regular,Yurtici,99.51,0.7983812227790648,"[1193, 4881, 7512]","['Textile', 'Food Jar', 'Laptop']"
4331,2,Micro,Regular,Yurtici,12.06,0.530727124748148,[9018],['Laptop']
4332,1,XS,Regular,Yurtici,15.49,0.48496174029531264,[3846],['Cosmetics']
4332,2,L,Regular,Yurtici,73.91,0.8676006833711903,[6998],['Textile']
4332,3,M,Regular,Yurtici,29.45,0.6874365202548148,[7456],['Textile']
4332,4,Horizantol M,Regular,Yurtici,53.56,0.863836697851852,"[7630, 8324]","['Laptop', 'Cosmetics']"
4333,1,XS,Regular,Yurtici,15.49,0.5865888256059029,[9719],['Laptop']
4334,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.8166580708347223,"[3868, 4478]",['Phone']
4334,2,Plastic Shipping Envelope No.3,Regular,PTT,0.0,0.8943301453053055,[2198],['Book']
4335,1,XS,Regular,Yurtici,15.49,0.4101794631682293,[5325],['Textile']
4335,2,M,Regular,Yurtici,29.45,0.9050869085827479,[6778],['Textile']
4335,3,Micro,Regular,Yurtici,12.06,0.3142036457037037,[7401],['Book']
4335,4,XS,Regular,Yurtici,15.49,0.6426953244187501,[8400],['Shoes']
4336,1,XXL,Regular,Yurtici,99.51,0.9049659025799717,[1346],['Shoes']
4336,2,Micro,Regular,Yurtici,12.06,0.7000551861333332,[2514],['Cosmetics']
4337,1,XL,Regular,Yurtici,91.65,0.8751476279946561,"[722, 727]","['Shoes', 'Home Decor']"
4337,2,Horizantol L,Regular,Yurtici,81.06,0.7672289519401668,[954],['Textile']
4337,3,XS,Regular,Yurtici,15.49,0.661619813339236,[2987],['Book']
4337,4,L,Regular,Yurtici,73.91,0.6452571573151786,[8761],['Food Jar']
4338,1,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7674220384341209,[3830],['Laptop']
4338,2,Cardboard Shipping Box No.5,Regular,PTT,72.0,0.6509706155392001,[9492],['Cosmetics']
4339,1,Horizantol M,Regular,Yurtici,53.56,0.6284207273168726,[5342],['Textile']
4339,2,XS,Regular,Yurtici,15.49,0.8056116962055555,[9676],['Cosmetics']
4340,1,XXL,Regular,Yurtici,99.51,0.8487157380287392,[1599],['Toy']
4340,2,L,Regular,Yurtici,73.91,0.6812102801838891,[8410],['Shoes']
4341,1,L,Regular,Yurtici,73.91,0.7201567150410714,[2845],['Food Jar']
4341,2,L,Regular,Yurtici,73.91,0.840875841492222,[4528],['Shoes']
4341,3,Horizantol M,Regular,Yurtici,53.56,0.8726976549682538,[7764],['Home Decor']
4342,1,Fresh,Regular,Yurtici,22.11,0.8604056077884614,[3708],['Laptop']
4342,2,M,Regular,Yurtici,29.45,0.7825577759022223,[5440],['Cosmetics']
4342,3,XS,Regular,Yurtici,15.49,0.6528705294921876,[9034],['Book']
4343,1,S,Regular,Yurtici,16.52,0.8353474227153845,[7452],['Textile']
4344,1,Micro,Electronics,Yurtici,12.06,0.4340042985143705,[5532],['Phone']
4344,2,Horizantol M,Regular,Yurtici,53.56,0.6662123937547325,[2710],['Food Jar']
4344,3,XXL,Regular,Yurtici,99.51,0.8765215958668673,[4407],['Toy']
4344,4,Horizantol M,Regular,Yurtici,53.56,0.7331414992561729,"[5414, 8884]","['Food Jar', 'Home Decor']"
4345,1,M,Electronics,Yurtici,29.45,0.7130482099188529,[6757],['Phone']
4345,2,Horizantol M,Regular,Yurtici,53.56,0.6517589277024691,[4454],['Laptop']
4345,3,M,Regular,Yurtici,29.45,0.6945698069175628,[4592],['Cosmetics']
4346,1,Fruit,Electronics,Surat,40.82,0.7826703944347825,[5488],['Appliance']
4346,2,XXL,Regular,Surat,96.48,0.8131838482143411,[1152],['Shoes']
4346,3,M,Regular,Surat,33.41,0.7595567760534981,[6381],['Book']
4347,1,Horizantol M,Regular,Yurtici,53.56,0.8844415501113463,[724],['Laptop']
4347,2,L,Regular,Yurtici,73.91,0.7391207657166666,[2604],['Home Decor']
4347,3,Horizantol M,Regular,Yurtici,53.56,0.6469826308800707,[6052],['Cosmetics']
4347,4,Horizantol M,Regular,Yurtici,53.56,0.653378018177778,"[7602, 9168]","['Book', 'Textile']"
4348,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.6935213606249999,"[6331, 8473]",['Phone']
4348,2,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.3531047587200001,[2896],['Cosmetics']
4348,3,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.82499291973,[6886],['Food Jar']
4348,4,Packaging & Labeling Nylon,Regular,PTT,6.0,0.7699278388468751,[8304],['Textile']
4349,1,XS,Regular,Yurtici,15.49,0.42111675222135414,[2415],['Cosmetics']
4349,2,XS,Regular,Yurtici,15.49,0.7208989266244793,[9780],['Textile']
4350,1,Packaging & Labeling Nylon,Electronics,PTT,6.0,0.8942142705628473,[6637],['Phone']
4350,2,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.5395473408126666,[6108],['Textile']
4351,1,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.7782087279626406,"[1034, 2819, 5836]","['Laptop', 'Textile']"
4352,1,Micro,Electronics,Yurtici,12.06,0.18637366640355554,[3055],['Phone']
4352,2,Horizantol M,Regular,Yurtici,53.56,0.6754951001040566,[6741],['Shoes']
4353,1,S,Electronics,Yurtici,16.52,0.8789687196521538,[2709],['Phone']
4353,2,XL,Regular,Yurtici,91.65,0.8691582279592328,"[726, 1690]","['Book', 'Toy']"
4353,3,XLM,Regular,Yurtici,97.2,0.8575164758749753,"[8428, 8638]","['Book', 'Toy']"
4354,1,XS,Regular,Yurtici,15.49,0.27993278169999997,[7580],['Book']
4354,2,M,Regular,Yurtici,29.45,0.889740571485018,[7777],['Laptop']
4355,1,Cardboard Shipping Box No.1,Electronics,PTT,14.0,0.187702296782,[3188],['Phone']
4355,2,Fruit,Regular,Surat,40.82,0.8063736427448448,[2215],['Textile']
4356,1,Turpex Cardboard Box No.5,Electronics,PTT,0.0,0.8111698679737243,"[8195, 9502]","['Appliance', 'Phone']"
4356,2,Turpex Cardboard Box No.4,Regular,PTT,0.0,0.8176909304023693,[4270],['Textile']
4356,3,Cardboard Shipping Box No.1,Regular,PTT,14.0,0.6452940011160001,[6290],['Cosmetics']
4357,1,Cardboard Shipping Box No.5,Electronics,PTT,72.0,0.7605939557250001,[7204],['Appliance']
4358,1,S,Regular,Yurtici,16.52,0.8186965088746152,[4571],['Food Jar']
4358,2,Micro,Regular,Yurtici,12.06,0.3559621268266667,[5570],['Book']
4358,3,M,Regular,Yurtici,29.45,0.7620770541419355,[9201],['Food Jar']
4359,1,Turpex Cardboard Box No.5,Electronics,PTT,0.0,0.7650065138745678,[8892],['Appliance']
4359,2,Turpex Cardboard Box No.3,Regular,PTT,0.0,0.8655282190545456,[2631],['Cosmetics']
4360,1,Cardboard Shipping Box No.4,Electronics,PTT,51.0,0.6725244346808824,[7235],['Phone']
4360,2,Turpex Cardboard Box No.5,Regular,PTT,0.0,0.8642634394926472,"[1014, 3455]","['Cosmetics', 'Toy']"
4361,1,XXL,Electronics,Surat,96.48,0.6540649818181818,[7299],['Appliance']
4361,2,Horizontal L,Regular,Surat,85.68,0.6828754618148573,[730],['Textile']
4361,3,Fruit,Regular,Surat,40.82,0.8240742077142857,[2170],['Textile']
4361,4,XL,Regular,Surat,79.34,0.8401323420843776,"[9241, 9482]","['Laptop', 'Cosmetics']"
4362,1,Micro,Electronics,Yurtici,12.06,0.2252619578962963,[3553],['Phone']
